Date,Open,High,Low,Close,Adj Close,Volume
2019-09-18,0.0027570000384002924,0.002795000094920397,0.002626999979838729,0.0027230000123381615,0.0027230000123381615,1650747
2019-09-19,0.0027230000123381615,0.002795000094920397,0.002526999916881323,0.002587999915704131,0.002587999915704131,1687636
2019-09-20,0.0025859999004751444,0.002618999918922782,0.002515000058338046,0.002558999927714467,0.002558999927714467,1631265
2019-09-21,0.002555999904870987,0.0026080000679939985,0.0024969999212771654,0.0025059999898076057,0.0025059999898076057,1356845
2019-09-22,0.002526999916881323,0.0025339999701827765,0.0022509999107569456,0.0024759999942034483,0.0024759999942034483,1232246
2019-09-23,0.0024739999789744616,0.0025100000202655792,0.002351999981328845,0.0024339999072253704,0.0024339999072253704,1192483
2019-09-24,0.0024210000410676003,0.0024560000747442245,0.00203699991106987,0.0021810000762343407,0.0021810000762343407,1888571
2019-09-25,0.0021979999728500843,0.0022430000826716423,0.0020349998958408833,0.0021440000273287296,0.0021440000273287296,1580319
2019-09-26,0.0021550001110881567,0.0022690000478178263,0.0020570000633597374,0.002213000087067485,0.002213000087067485,1493968
2019-09-27,0.002208000048995018,0.00228899996727705,0.002142000012099743,0.002271000063046813,0.002271000063046813,1402640
2019-09-28,0.00227600010111928,0.002297000028192997,0.0021589999087154865,0.0022410000674426556,0.0022410000674426556,1316570
2019-09-29,0.002245000097900629,0.0022589999716728926,0.0021100000012665987,0.0021689999848604202,0.0021689999848604202,1285718
2019-09-30,0.0021689999848604202,0.002300000051036477,0.0021089999936521053,0.002248999895527959,0.002248999895527959,1473357
2019-10-01,0.0022460001055151224,0.0023109999019652605,0.002182000083848834,0.0022330000065267086,0.0022330000065267086,1209462
2019-10-02,0.0022330000065267086,0.0022509999107569456,0.002136999974027276,0.0022410000674426556,0.0022410000674426556,1216143
2019-10-03,0.0022410000674426556,0.0022509999107569456,0.0020959998946636915,0.002193999942392111,0.002193999942392111,1152714
2019-10-04,0.00215300009585917,0.0022360000293701887,0.0021150000393390656,0.002202000003308058,0.002202000003308058,1179474
2019-10-05,0.002202000003308058,0.0022090000566095114,0.002124000107869506,0.0021780000533908606,0.0021780000533908606,1212284
2019-10-06,0.002171000000089407,0.0022330000065267086,0.00215000007301569,0.002191999927163124,0.002191999927163124,1949142
2019-10-07,0.002188999904319644,0.002248999895527959,0.0021550001110881567,0.0021720000077039003,0.0021720000077039003,1496811
2019-10-08,0.00216599996201694,0.0021979999728500843,0.0021089999936521053,0.002119000069797039,0.002119000069797039,1216684
2019-10-09,0.002119000069797039,0.0022539999336004257,0.0021059999708086252,0.002242000075057149,0.002242000075057149,1309026
2019-10-10,0.0022330000065267086,0.0022509999107569456,0.0021490000654011965,0.002177000045776367,0.002177000045776367,1229446
2019-10-11,0.0021649999544024467,0.0022070000413805246,0.0020550000481307507,0.0021279999054968357,0.0021279999054968357,1195039
2019-10-12,0.002114000031724572,0.002213000087067485,0.002056000055745244,0.0021089999936521053,0.0021089999936521053,1152402
